id,length_of_listing_name,length_of_summary,length_of_description,name_tf_idf_sum,summary_tf_idf_sum,description_tf_idf_sum,summary_ARI,description_ARI,name_polarity,summary_polarity,description_polarity,name_subjectivity,summary_subjectivity,description_subjectivity,neighbourhood_cleansed,price,review_scores_rating,reviews_per_month
5827973,35,197,1000,0.749764160241697,0.421481088362903,0.906964016850009,0.191243524408915,0.149298844828341,0.4,0.45,0.36984126984127,0.6,0.375,0.528571428571429,Near North Side,$185.00,92,3.73
5831226,35,246,1000,0.883546679803215,0.49582538095273,0.889900906753799,0.0830572712058735,0.201745611539083,0,0.4625,0.433333333333333,0,0.3625,0.4375,Lincoln Park,$295.00,93,3
5836043,33,485,1000,0.588251060582919,0.544546608091541,0.835153796614001,0.137795350683792,0.132996681155297,0.1,0.299292929292929,0.309232434232434,0.15,0.545858585858586,0.564269064269064,West Town,$406.00,100,2.49
5840137,32,247,1000,0.732918311500126,0.465024527607415,0.763336281698368,0.0684728581097732,0.0941947966110826,0.5,0.575,0.333928571428571,0.5,0.65625,0.551785714285714,Logan Square,$450.00,90,0.72
5843687,27,234,234,0.450431130366442,0.416199438030567,0.353233927432663,0.100626158402464,0.11939103022536,0,0.286666666666667,0.286666666666667,0,0.466666666666667,0.466666666666667,Near West Side,$175.00,97,2.53
5847065,31,209,1000,0.683033122841644,0.371800455286726,0.809949851126751,0.118288106334135,0.187866399005956,0,0.210714285714286,0.27280701754386,0,0.496428571428571,0.432456140350877,Lincoln Park,$100.00,87,5.06
5847807,28,250,1000,0.433815207993364,0.470333518892928,0.796786788345408,0.125705296113187,0.144690992895143,0,1,0.416865079365079,0,0.3,0.557142857142857,Loop,$230.00,94,1.74
5848052,29,247,1000,0.439680389018631,0.45407041528496,0.866030937817059,0.100031409343676,0.103562116142522,0,0.175,0.11,0.333333333333333,0.308333333333333,0.302777777777778,Edgewater,$75.00,90,3.87
5849032,28,245,734,0.589723127357883,0.422645674956604,0.68495818098973,0.140679008987943,0.37604899999714,-0.2,0.3,0.308484848484849,0.75,0.379166666666667,0.505151515151515,Lake View,$120.00,93,0.54
5851032,34,289,1000,0.716909515638591,0.477672248645335,0.896672122150163,0.125093820320875,0.164249541372148,0.25,0.159090909090909,0.194055944055944,0.775,0.371969696969697,0.372494172494172,Logan Square,$75.00,80,0.19
5851766,30,236,1000,0.570630928057105,0.444678080027563,0.773115298060414,0.139727134294629,0.125282119410612,0,0.335416666666667,0.289094065656566,0,0.571875,0.561679292929293,Logan Square,$76.00,98,10.39
5855595,25,230,1000,0.456074221815053,0.448116997495878,0.865761739294657,0.127730568449915,0.133337500819159,0.2375,0.2375,0.20566985645933,0.5625,0.591666666666667,0.534162679425837,West Town,$129.00,93,2.02
5858288,24,249,249,0.588716149913225,0.410604315396235,0.360940902039629,0.128978513934888,0.0547665938334295,0.35,0.413333333333333,0.413333333333333,0.7,0.4,0.4,Lake View,$120.00,100,0.31
5863165,35,310,1000,0.758045861688217,0.483812299032404,0.883736602665266,0.127812954201889,0.112625355679684,0.392857142857143,0.470833333333333,0.395597590814982,0.767857142857143,0.660416666666667,0.587547524938829,Near North Side,$220.00,96,3.77
5863177,31,89,1000,0.523898255129559,0.239444939345564,0.819974831053737,0.0919116045465065,0.11398638642093,1,0.7,0.348701298701299,1,0.8,0.454383116883117,Lincoln Park,$125.00,100,0.36
5870289,34,244,1000,0.523735155576093,0.430772602951582,0.872320115463545,0.118420264607962,0.1403017360572,0,0.394444444444444,0.312205387205387,0,0.433333333333333,0.558333333333333,Lincoln Park,$60.00,100,1.58
5871440,28,247,247,0.719410804400298,0.458430388137741,0.409065479140111,0.128535553821465,0.149546781701919,0,0.0466666666666667,0.0466666666666667,0,0.57,0.57,Near North Side,$120.00,87,0.57
5874798,25,210,1000,0.609713862642519,0.429821235780409,0.883444844292096,0.236268513317486,0.122219205834567,0,0.233333333333333,0.119761904761905,0.375,0.266666666666667,0.31202380952381,Lake View,$75.00,93,5.39
5880833,34,192,709,0.571013379298545,0.393153092818344,0.738141146302746,0.145071405713285,0.143333743356199,0,0.7,0.436363636363636,0,0.78125,0.545454545454545,Near North Side,$165.00,98,2.34
5882164,34,250,250,0.883462971626742,0.464966682719191,0.422402061522884,0.0861842518455471,0.103786731442106,0,0.217142857142857,0.217142857142857,0.1,0.562142857142857,0.562142857142857,Near North Side,$300.00,90,0.72
5882597,29,247,1000,0.619910900363741,0.389184405473991,0.868636597815803,0.0574525079028234,0.0864764952297204,0.2,0.3375,0.294886363636364,0.3,0.49375,0.525871212121212,Logan Square,$95.00,97,5.16
